"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Ruiz, Alyssa","FR-1","2:33.28","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Milbrodt, Jenna","FR-1","2:33.54","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
"Teraoka, Kendra","SO-2","2:33.61","2023 Triton Invite (College/University)","Apr 7, 2023","Athena","800","2023","Outdoor"
"Higgins, Jada","JR-3","2:34.39","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
"Habib, Jamie","SO-2","2:35.25","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","800","2023","Outdoor"
"Milbrodt, Jenna","FR-1","2:35.42","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Teraoka, Kendra","SO-2","2:37.01","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","800","2023","Outdoor"
"Hano, Kaya","JR-3","2:37.02","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
"Hano, Kaya","JR-3","2:37.99","2023 Pomona-Pitzer Collegiate All-Comers","Feb 18, 2023","Athena","800","2023","Outdoor"
"Teraoka, Kendra","SO-2","2:38.20","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","800","2023","Outdoor"
"Wong, Olina","SR-4","2:46.51","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","800","2023","Outdoor"
