"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Page, Russell","SR-4","16:19.64","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Maxwell, Dan","JR-3","16:23.29","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Wilson, Jack","FR-1","16:24.48","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"McCaslin, David","FR-1","16:26.85","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Crawford, Matt","SO-2","16:26.89","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Wilson, Jack","FR-1","16:28.84","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Van Houten, Lucas","JR-3","16:30.71","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"Higle-Ralbovsky, Jacob","FR-1","16:34.57","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Koh, Alec","FR-1","16:46.30","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Atwong, Andrew","FR-1","16:47.94","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Koh, Alec","FR-1","16:49.67","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Schein, Steve","FR-1","16:54.12","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Van Houten, Lucas","JR-3","16:54.80","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"McCaslin, David","FR-1","16:57.06","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"Schein, Steve","FR-1","16:57.21","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Atwong, Andrew","FR-1","16:58.30","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Schein, Steve","FR-1","17:00.68","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","5000","2013","Outdoor"
"Page, Russell","SR-4","17:00.92","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"Koh, Alec","FR-1","17:05.43","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
"O'Neill, Kevin","SR-4","17:11.21","Occidental Distance Carnival","Mar 15, 2013","Stag","5000","2013","Outdoor"
"Koh, Alec","FR-1","17:21.57","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Atwong, Andrew","FR-1","17:25.60","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"Schein, Steve","FR-1","17:36.09","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","5000","2013","Outdoor"
"O'Neill, Kevin","SR-4","17:39.67","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","5000","2013","Outdoor"
"O'Neill, Kevin","SR-4","17:40.79","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","5000","2013","Outdoor"
"O'Neill, Kevin","SR-4","17:58.06","SCIAC Quad Meet","Apr 6, 2013","Stag","5000","2013","Outdoor"
