"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mow, Rachel","SR-4","5:09.92","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Cantu, Roselyn","JR-3","5:10.77","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Morelan, Marika","FR-1","5:12.32","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Palenscar, Olivia","SO-2","5:12.93","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Scherer, Georgia","FR-1","5:13.51","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Morelan, Marika","FR-1","5:14.27","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Morelan, Marika","FR-1","5:16.58","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Morelan, Marika","FR-1","5:18.42","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Nix, Meredith","SO-2","5:21.75","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Barcklay, Rachel","FR-1","5:36.68","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
"Blevins, Morgan","SO-2","5:38.28","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","1500","2017","Outdoor"
"Grady, Jenny","FR-1","5:44.53","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","1500","2017","Outdoor"
"Grady, Jenny","FR-1","5:45.52","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","1500","2017","Outdoor"
"Grady, Jenny","FR-1","5:50.19","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","1500","2017","Outdoor"
