"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Harmon, Riley","FR-1","4:53.52","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Marsh, Natalie","SR-4","4:54.48","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Harmon, Riley","FR-1","4:55.09","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Palenscar, Olivia","JR-3","4:56.41","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Palenscar, Olivia","JR-3","4:56.75","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Marsh, Natalie","SR-4","4:57.17","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Martin, Malea","SR-4","4:57.40","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Blevins, Morgan","SO-2","4:58.45","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Martin, Malea","SR-4","4:58.70","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Palenscar, Olivia","JR-3","4:58.72","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Versen, Theresa","SO-2","4:58.81","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Palenscar, Olivia","JR-3","4:58.89","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Versen, Theresa","SO-2","5:00.08","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Liles, Sophia","SO-2","5:00.45","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Gleason, Olivia","SO-2","5:00.66","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Hartmann, Delaney","SO-2","5:01.03","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Bobrowsky, Meghan","SO-2","5:01.97","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Msall, Matilda","SR-4","5:01.98","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Liles, Sophia","SO-2","5:02.13","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","1500","2019","Outdoor"
"Gitlin, Sophie","FR-1","5:02.29","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Versen, Theresa","SO-2","5:02.39","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Syme, Mia","SO-2","5:02.72","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Button, Brooklyn","FR-1","5:03.26","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Button, Brooklyn","FR-1","5:04.24","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Versen, Theresa","SO-2","5:06.06","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Palenscar, Olivia","JR-3","5:06.16","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Bobrowsky, Meghan","SO-2","5:06.37","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Bobrowsky, Meghan","SO-2","5:07.20","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Hartmann, Delaney","SO-2","5:07.24","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Button, Brooklyn","FR-1","5:07.32","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Halvorsen, Sarah","SO-2","5:07.40","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Hartmann, Delaney","SO-2","5:07.66","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Liles, Sophia","SO-2","5:07.88","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","1500","2019","Outdoor"
"Palenscar, Olivia","JR-3","5:08.28","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Syme, Mia","SO-2","5:10.58","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Liles, Sophia","SO-2","5:10.88","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Versen, Theresa","SO-2","5:12.15","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","1500","2019","Outdoor"
"Button, Brooklyn","FR-1","5:12.28","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Liles, Sophia","SO-2","5:12.64","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","1500","2019","Outdoor"
"Halvorsen, Sarah","SO-2","5:13.18","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Syme, Mia","SO-2","5:13.36","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Antolin, Isabelle","FR-1","5:14.72","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","1500","2019","Outdoor"
"Lambros, Alexandra","JR-3","5:15.18","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Bobrowsky, Meghan","SO-2","5:17.42","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Taylor, Chloe","FR-1","5:17.97","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","1500","2019","Outdoor"
"Taylor, Chloe","FR-1","5:18.25","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Versen, Theresa","SO-2","5:20.34","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Antolin, Isabelle","FR-1","5:20.91","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Baker, Sam","SO-2","5:21.15","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Elliot, Anne","FR-1","5:23.02","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Crepeau, Natasha","SO-2","5:24.78","Redlands Invitational","Mar 15, 2019","Athena","1500","2019","Outdoor"
"Bobrowsky, Meghan","SO-2","5:29.75","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
"Choe, Jacqueline","JR-3","5:36.09","SCIAC Dual Redlands","Mar 2, 2019","Athena","1500","2019","Outdoor"
