"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Willian, Caroline","FR-1","18:10.20","2014 Cal-Nevada Track & Field Championships","Apr 4, 2014","Athena","5000","2014","Outdoor"
"Mostatabi, Sara","SR","18:13.54","2014 Oxy Invitational (Colleges/Junior Colleges)","May 10, 2014","Athena","5000","2014","Outdoor"
"Willian, Caroline","FR-1","18:16.11","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Wu, Taia","JR-3","18:16.65","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","5000","2014","Outdoor"
"Fuelling, Meghan","SO-2","18:17.06","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Willian, Caroline","FR-1","18:19.22","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Fuelling, Meghan","","18:20.87","2014 Oxy Invitational (Colleges/Junior Colleges)","May 10, 2014","Athena","5000","2014","Outdoor"
"Lehr, Jen","FR-1","18:27.10","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Mostatabi, Sara","JR-3","18:28.05","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Wu, Taia","JR-3","18:28.06","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Wu, Taia","JR-3","18:28.45","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Fuelling, Meghan","SO-2","18:39.22","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Mow, Rachel","FR-1","18:39.65","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Rigby, Allison","SR-4","18:41.92","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Fuelling, Meghan","SO-2","18:51.84","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Fuelling, Meghan","SO-2","18:59.99","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","5000","2014","Outdoor"
"Mow, Rachel","FR-1","19:11.61","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Mow, Rachel","FR-1","19:12.81","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Rigby, Allison","SR-4","19:19.90","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","5000","2014","Outdoor"
"Rigby, Allison","SR-4","19:24.14","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Carmo, Olivia","FR-1","19:25.60","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Mow, Rachel","FR-1","19:28.99","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","5000","2014","Outdoor"
"Brookshire, Rae","SO-2","19:36.92","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Rigby, Allison","SR-4","19:39.64","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Scott, Amber","FR-1","19:42.92","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","5000","2014","Outdoor"
"Scott, Amber","FR-1","19:46.30","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Mow, Rachel","FR-1","19:46.34","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","5000","2014","Outdoor"
"Klein, Emma","FR-1","21:05.46","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Klein, Emma","FR-1","21:23.82","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Yao, Tracy","JR-3","21:41.61","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Klein, Emma","FR-1","22:17.86","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","5000","2014","Outdoor"
"Klein, Emma","FR-1","22:28.11","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Snider, Leah","SO-2","22:30.44","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","5000","2014","Outdoor"
"Snider, Leah","SO-2","22:39.56","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","5000","2014","Outdoor"
"Snider, Leah","SO-2","22:47.51","2014 SCIAC T&F Championships","May 3, 2014","Athena","5000","2014","Outdoor"
"Snider, Leah","SO-2","22:51.82","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","5000","2014","Outdoor"
"Snider, Leah","SO-2","23:49.33","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","5000","2014","Outdoor"
