"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Hornung, Gage","SR-4","3:57.72","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Albach, Gus","JR-3","3:58.09","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Albach, Gus","JR-3","3:58.13","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
"Christensen, Miles","JR-3","3:58.26","2022 Redlands Final Qualifier","May 18, 2022","Stag","1500","2022","Outdoor"
"Hornung, Gage","SR-4","3:58.33","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Pick, Oliver","FR-1","3:58.47","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
"Nevens, Noah","JR-3","3:59.16","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Stag","1500","2022","Outdoor"
"Wilkinson, Adam","SR-4","3:59.36","College/University 2022 Oxy Invitational","May 7, 2022","Stag","1500","2022","Outdoor"
"Krasemann, Daniel","SO-2","3:59.58","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","1500","2022","Outdoor"
"Hornung, Gage","SR-4","3:59.92","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","1500","2022","Outdoor"
"Christensen, Miles","JR-3","4:00.55","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Hornung, Gage","SR-4","4:01.03","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Krasemann, Daniel","SO-2","4:01.11","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Sealand, Daniel","SR-4","4:01.13","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"van Schendel, Kyril","SR-4","4:01.28","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Krasemann, Daniel","SO-2","4:01.50","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
"Sage, Adam","SO-2","4:03.69","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","1500","2022","Outdoor"
"Sage, Adam","SO-2","4:04.42","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Batra, Raja","SO-2","4:05.03","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Baca, Xoaquin","JR-3","4:05.20","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","1500","2022","Outdoor"
"Sage, Adam","SO-2","4:05.34","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Stag","1500","2022","Outdoor"
"Sage, Adam","SO-2","4:06.21","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","1500","2022","Outdoor"
"Natarajan, Arjun","SR-4","4:06.70","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Taubenheim, Nicholas","FR-1","4:07.11","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Gomez De la Vega, Agustin","FR-1","4:07.41","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Traul, Zachary","FR-1","4:07.66","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Baca, Xoaquin","JR-3","4:07.67","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Stag","1500","2022","Outdoor"
"Sage, Adam","SO-2","4:07.80","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Burger, Rafael","JR-3","4:08.76","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Cohan, Adam","SO-2","4:08.98","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Gundlach, Kai","SO-2","4:09.79","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","1500","2022","Outdoor"
"Baca, Xoaquin","JR-3","4:10.43","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
"Battaglia, Noah","JR-3","4:10.44","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Gundlach, Kai","SO-2","4:10.72","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Taubenheim, Nicholas","FR-1","4:10.72","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","1500","2022","Outdoor"
"O'Neill, Declan","JR-3","4:11.50","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Baca, Xoaquin","JR-3","4:11.74","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","1500","2022","Outdoor"
"Gundlach, Kai","SO-2","4:14.25","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Baca, Xoaquin","JR-3","4:14.64","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Mountain, Bennett","SR-4","4:14.87","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Russell, Mark","FR-1","4:15.15","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
"Mountain, Bennett","SR-4","4:16.46","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","1500","2022","Outdoor"
"Fajardo, Daniel","FR-1","4:19.41","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","1500","2022","Outdoor"
"Ford, Jeremiah","SO-2","4:21.70","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","1500","2022","Outdoor"
"Ford, Jeremiah","SO-2","4:24.15","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","1500","2022","Outdoor"
"Mountain, Bennett","SR-4","4:25.81","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
"Ford, Jeremiah","SO-2","4:26.19","SCIAC Track & Field Championships","Apr 30, 2022","Stag","1500","2022","Outdoor"
"Cembalest, Peter","FR-1","4:29.90","SCIAC #1 @ ULV","Mar 5, 2022","Stag","1500","2022","Outdoor"
