"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mountain, Bennett","SO-2","4:11.76","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","1500","2019","Outdoor"
"Mountain, Bennett","SO-2","4:13.52","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","1500","2019","Outdoor"
"Fleming, Thomas","FR-1","4:16.73","Redlands Invitational","Mar 15, 2019","Stag","1500","2019","Outdoor"
"Mountain, Bennett","SO-2","4:17.42","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","1500","2019","Outdoor"
"Komoriya, Kaito","FR-1","4:19.44","Redlands Invitational","Mar 15, 2019","Stag","1500","2019","Outdoor"
"Mountain, Bennett","SO-2","4:19.57","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","1500","2019","Outdoor"
"Mountain, Bennett","SO-2","4:22.84","SCIAC Dual Redlands","Mar 2, 2019","Stag","1500","2019","Outdoor"
"Adams, Colin","SR-4","4:25.06","Redlands Invitational","Mar 15, 2019","Stag","1500","2019","Outdoor"
"Hirsch, Alexander","FR-1","4:25.46","SCIAC Dual Redlands","Mar 2, 2019","Stag","1500","2019","Outdoor"
"Jensen, Garrick","FR-1","4:27.81","Redlands Invitational","Mar 15, 2019","Stag","1500","2019","Outdoor"
"Natarajan, Arjun","SO-2","4:28.58","Redlands Invitational","Mar 15, 2019","Stag","1500","2019","Outdoor"
"Ostrander, Luke","SO-2","4:30.09","Redlands Invitational","Mar 15, 2019","Stag","1500","2019","Outdoor"
"Rainaldi, Ross","SO-2","5:18.01","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Stag","1500","2019","Outdoor"
