"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Brady, Eamon","FR-1","5.83m","19' 1.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0.7,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.82m","19' 1.25""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-1,"Stag","LJ","2018","Outdoor"
"Myers, Eric","JR-3","5.80m","19' 0.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0.3,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.76m","18' 10.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",0,"Stag","LJ","2018","Outdoor"
"Lim, Tse Yang","SO-2","5.74m","18' 10""","Redlands Invitational","Mar 16, 2018",1.9,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.73m","18' 9.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.73m","18' 9.75""","SCIAC Multi-Dual #1","Mar 3, 2018",0,"Stag","LJ","2018","Outdoor"
"Lim, Tse Yang","SO-2","5.69m","18' 8""","SCIAC Multi-Dual #1","Mar 3, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.66m","18' 7""","Redlands Invitational","Mar 16, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.61m","18' 5""","Redlands Invitational","Mar 16, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.60m","18' 4.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.59m","18' 4.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.58m","18' 3.75""","SCIAC Multi-Dual #1","Mar 3, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.57m","18' 3.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.55m","18' 2.5""","Redlands Invitational","Mar 16, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.53m","18' 1.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.48m","17' 11.75""","SCIAC Multi-Dual #1","Mar 3, 2018",0,"Stag","LJ","2018","Outdoor"
"Catolico, Davis","SR-4","5.47m","17' 11.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.46m","17' 11""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","5.45m","17' 10.75""","Redlands Invitational","Mar 16, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.39m","17' 8.25""","Redlands Invitational","Mar 16, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.31m","17' 5.25""","SCIAC Multi-Dual #1","Mar 3, 2018",0.8,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.22m","17' 1.5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",0,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.19m","17' 0.5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-0.4,"Stag","LJ","2018","Outdoor"
"Cunanan, Kevin","JR-3","5.02m","16' 5.75""","Redlands Invitational","Mar 16, 2018",0,"Stag","LJ","2018","Outdoor"
"Brady, Eamon","FR-1","4.41m","14' 5.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",0,"Stag","LJ","2018","Outdoor"
