"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Mann, Kyleigh","FR-1","2:30.07","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","800","2015","Outdoor"
"Shirey, Jasmine","FR-1","2:30.34","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","800","2015","Outdoor"
"Knott, Danielle","SR-4","2:30.45","Bryan Clay Invitational","Apr 17, 2015","Athena","800","2015","Outdoor"
"Mann, Kyleigh","FR-1","2:31.43","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","800","2015","Outdoor"
"Mostatabi, Sara","SR-4","2:31.96","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","800","2015","Outdoor"
"Knott, Danielle","SR-4","2:33.10","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","800","2015","Outdoor"
"Mann, Kyleigh","FR-1","2:34.71","SCIAC Multi Dual","Mar 7, 2015","Athena","800","2015","Outdoor"
"Liu, Mira","FR-1","2:38.76","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","800","2015","Outdoor"
"Liu, Mira","FR-1","2:39.56","Bryan Clay Invitational","Apr 17, 2015","Athena","800","2015","Outdoor"
"Liu, Mira","FR-1","2:39.84","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","2:47.59","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","2:48.25","2015 SCIAC Track & Field Championships","May 1, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","2:50.74","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","2:51.83","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","2:52.15","SCIAC Multi Dual","Mar 7, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","2:52.37","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Athena","800","2015","Outdoor"
"Zepeda, Evelyn","FR-1","3:03.01","Bryan Clay Invitational","Apr 17, 2015","Athena","800","2015","Outdoor"
