"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Lee, Liz","SR-4","10.53m","34' 6.75""","Redlands Invite (Colleges)","Mar 17, 2017",0.9,"Athena","TJ","2017","Outdoor"
"Lee, Liz","SR-4","10.47m","34' 4.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",-0.2,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.43m","34' 2.75""","2017 Oxy Invitational","May 6, 2017",0,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.42m","34' 2.25""","Redlands Invite (Colleges)","Mar 17, 2017",0.4,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.42m","34' 2.25""","2017 SCIAC T&F Championships","Apr 28, 2017",0,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.41m","34' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",1.4,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.40m","34' 1.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",0.2,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.38m","34' 0.75""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017",0,"Athena","TJ","2017","Outdoor"
"Lee, Liz","SR-4","10.36m","34' 0""","Redlands Invite (Colleges)","Mar 17, 2017",0.8,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.36m","34' 0""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017",-0.6,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.32m","33' 10.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017",-0.8,"Athena","TJ","2017","Outdoor"
"Lee, Liz","SR-4","10.30m","33' 9.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017",0.5,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.30m","33' 9.5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017",0.2,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","10.27m","33' 8.5""","2017 SCIAC T&F Championships","Apr 28, 2017",1.2,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.20m","33' 5.75""","Redlands Invite (Colleges)","Mar 17, 2017",0.8,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","10.17m","33' 4.5""","Redlands Invite (Colleges)","Mar 17, 2017",0.4,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.12m","33' 2.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017",-0.2,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.12m","33' 2.5""","2017 Oxy Invitational","May 6, 2017",0.2,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.10m","33' 1.75""","Redlands Invite (Colleges)","Mar 17, 2017",0.8,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","10.04m","32' 11.25""","Redlands Invite (Colleges)","Mar 17, 2017",0.6,"Athena","TJ","2017","Outdoor"
"Lilly, Michelle","FR-1","10.01m","32' 10.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",-0.2,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","10.00m","32' 9.75""","Redlands Invite (Colleges)","Mar 17, 2017",1.3,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.92m","32' 6.5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017",0,"Athena","TJ","2017","Outdoor"
"Mell, Amanda","FR-1","9.91m","32' 6.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017",-1.8,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.83m","32' 3""","SCIAC Multi-Dual No. 2","Apr 1, 2017",-2.1,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.76m","32' 0.25""","2017 SCIAC T&F Championships","Apr 28, 2017",0.4,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.73m","31' 11.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",0.4,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.71m","31' 10.25""","Redlands Invite (Colleges)","Mar 17, 2017",0.5,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.66m","31' 8.5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017",-0.1,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.62m","31' 6.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017",-1,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.48m","31' 1.25""","Redlands Invite (Colleges)","Mar 17, 2017",0.2,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.47m","31' 1""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",0.2,"Athena","TJ","2017","Outdoor"
"Watanabe, Kelly","FR-1","9.41m","30' 10.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017",-1,"Athena","TJ","2017","Outdoor"
