"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Loustalet, Zorg","SO-2","4:01.56","2014 SCIAC T&F Championships","May 3, 2014","Stag","1500","2014","Outdoor"
"Sealand, Joshua","FR-1","4:01.58","2014 SCIAC T&F Championships","May 3, 2014","Stag","1500","2014","Outdoor"
"Robinson, Tyler","SR-4","4:01.86","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"Sealand, Joshua","FR-1","4:02.18","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","1500","2014","Outdoor"
"Loustalet, Zorg","SO-2","4:02.39","2014 SCIAC T&F Championships","May 3, 2014","Stag","1500","2014","Outdoor"
"Lombardo, Alex","FR-1","4:02.47","2014 SCIAC T&F Championships","May 3, 2014","Stag","1500","2014","Outdoor"
"Loustalet, Zorg","SO-2","4:02.61","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","1500","2014","Outdoor"
"Sealand, Joshua","FR-1","4:03.05","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Ryan, Garrett","FR-1","4:03.46","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","1500","2014","Outdoor"
"Robinson, Tyler","SR-4","4:03.63","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Van Houten, Lucas","SR-4","4:04.11","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","1500","2014","Outdoor"
"Briskman, Jonathan","SR-4","4:05.68","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Sealand, Joshua","FR-1","4:05.82","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Stag","1500","2014","Outdoor"
"Mathkour, Ashraf","JR-3","4:06.07","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Sealand, Joshua","FR-1","4:06.07","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"Hightower, Mac","SO-2","4:06.23","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Van Houten, Lucas","SR-4","4:08.27","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","1500","2014","Outdoor"
"Van Houten, Lucas","SR-4","4:08.59","Ross and Sharon Irwin Meet","Mar 22, 2014","Stag","1500","2014","Outdoor"
"Briskman, Colin","SR-4","4:09.27","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Joseph, Jesse","FR-1","4:09.53","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","1500","2014","Outdoor"
"Owlett, Bob","SO-2","4:09.72","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Lund, Kyle","FR-1","4:10.25","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"Rubin, Ari","FR-1","4:12.20","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Stag","1500","2014","Outdoor"
"Van Houten, Lucas","SR-4","4:12.33","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"Kirk, Joel","SO-2","4:12.34","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Jones, Ryan","SO-2","4:13.43","Ross and Sharon Irwin Meet","Mar 22, 2014","Stag","1500","2014","Outdoor"
"Lund, Kyle","FR-1","4:13.93","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","1500","2014","Outdoor"
"Wilson, Jack","SO-2","4:15.32","Ross and Sharon Irwin Meet","Mar 22, 2014","Stag","1500","2014","Outdoor"
"Wilson, Jack","SO-2","4:15.84","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Joseph, Jesse","FR-1","4:16.28","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","1500","2014","Outdoor"
"Cooper, Wyatt","FR-1","4:18.05","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Higle-Ralbovsky, Jacob","SO-2","4:19.39","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","1500","2014","Outdoor"
"Higle-Ralbovsky, Jacob","SO-2","4:19.61","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"Rubin, Ari","FR-1","4:20.27","2014 SCIAC T&F Championships","May 3, 2014","Stag","1500","2014","Outdoor"
"Rubin, Ari","FR-1","4:24.13","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"McCabe, Dan","FR-1","4:24.58","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Cook, Matt","JR-3","4:24.76","Ross and Sharon Irwin Meet","Mar 22, 2014","Stag","1500","2014","Outdoor"
"Koh, Alec","SO-2","4:27.11","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","1500","2014","Outdoor"
"Rubin, Ari","FR-1","4:27.30","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","1500","2014","Outdoor"
"Koh, Alec","SO-2","4:33.22","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","1500","2014","Outdoor"
"Schein, Steve","SO-2","4:38.62","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
"Koh, Alec","SO-2","4:39.11","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","1500","2014","Outdoor"
