"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Capuano, Riley","FR-1","4:52.82","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","1500","2023","Outdoor"
"Gushue, Angela","SO-2","4:53.12","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","4:53.59","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Maley, Megan","SR-4","4:53.89","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Maley, Megan","SR-4","4:53.90","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","1500","2023","Outdoor"
"Gushue, Angela","SO-2","4:53.92","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","4:55.18","Oxy Invitational","May 6, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","4:56.83","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","4:56.84","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","4:57.51","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Capuano, Riley","FR-1","4:58.49","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","5:00.28","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","5:01.90","2023 Bryan Clay Invitational","Apr 13, 2023","Athena","1500","2023","Outdoor"
"Milbrodt, Jenna","FR-1","5:02.46","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","5:02.60","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Milbrodt, Jenna","FR-1","5:03.42","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Milbrodt, Jenna","FR-1","5:03.70","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","5:04.30","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","1500","2023","Outdoor"
"Milbrodt, Jenna","FR-1","5:04.76","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","5:06.04","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","5:10.58","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","5:11.24","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","1500","2023","Outdoor"
"Hughes, Amber","JR-3","5:12.88","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","1500","2023","Outdoor"
"Habib, Jamie","SO-2","5:15.38","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","1500","2023","Outdoor"
"Weaver, Hannah","JR-3","5:17.59","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Hano, Kaya","JR-3","5:18.48","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","1500","2023","Outdoor"
"Hazen, Paige","FR-1","5:18.56","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Hazen, Paige","FR-1","5:18.95","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","1500","2023","Outdoor"
"Kendrick, Emily","FR-1","5:20.33","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","1500","2023","Outdoor"
"Wong, Olina","SR-4","5:23.93","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","1500","2023","Outdoor"
"Wong, Olina","SR-4","5:25.65","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Wong, Olina","SR-4","5:28.31","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Athena","1500","2023","Outdoor"
"Hazen, Paige","FR-1","5:29.47","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Hazen, Paige","FR-1","5:34.58","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Athena","1500","2023","Outdoor"
"Chen, Helen","JR-3","5:38.13","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Athena","1500","2023","Outdoor"
"Wong, Olina","SR-4","5:38.39","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Athena","1500","2023","Outdoor"
"Chen, Helen","JR-3","5:42.69","2023 Pomona-Pitzer T&F Invite","Apr 8, 2023","Athena","1500","2023","Outdoor"
"Wong, Olina","SR-4","5:45.32","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Hughes, Amber","JR-3","5:48.20","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
"Chen, Helen","JR-3","5:51.75","2023 SCIAC T&F Championships","Apr 29, 2023","Athena","1500","2023","Outdoor"
