"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Ryan, Garrett","SO-2","15:36.72","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","5000","2015","Outdoor"
"Olsen, Hunter","FR-1","15:37.56","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Huang, Kevin","FR-1","15:37.92","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","5000","2015","Outdoor"
"Suver, Kyle","FR-1","15:38.28","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","5000","2015","Outdoor"
"Olsen, Hunter","FR-1","15:38.85","Bryan Clay Invitational","Apr 17, 2015","Stag","5000","2015","Outdoor"
"Anderson, Danyon","FR-1","15:40.79","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","5000","2015","Outdoor"
"Barraugh, Collin","FR-1","15:42.96","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","5000","2015","Outdoor"
"Lund, Kyle","SO-2","15:43.84","Bryan Clay Invitational","Apr 17, 2015","Stag","5000","2015","Outdoor"
"Olsen, Hunter","FR-1","15:46.32","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
"Joseph, Jesse","SO-2","15:48.75","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","5000","2015","Outdoor"
"Mulligan, Matt","SO-2","15:50.99","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","5000","2015","Outdoor"
"Banks, Nico","SO-2","15:51.16","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","5000","2015","Outdoor"
"Mauro, Alex","SR-4","15:52.44","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
"Mauro, Alex","SR-4","15:54.61","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","5000","2015","Outdoor"
"Suver, Kyle","FR-1","15:57.64","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
"Joseph, Jesse","SO-2","15:58.21","Bryan Clay Invitational","Apr 17, 2015","Stag","5000","2015","Outdoor"
"Barraugh, Collin","FR-1","15:58.84","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Mulligan, Matt","SO-2","16:02.07","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","5000","2015","Outdoor"
"Suver, Kyle","FR-1","16:02.77","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","5000","2015","Outdoor"
"Higle-Ralbovsky, Jacob","JR-3","16:04.10","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","5000","2015","Outdoor"
"Mulligan, Matt","SO-2","16:07.79","Bryan Clay Invitational","Apr 17, 2015","Stag","5000","2015","Outdoor"
"Barraugh, Collin","FR-1","16:11.53","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","5000","2015","Outdoor"
"Anderson, Danyon","FR-1","16:12.74","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Suver, Kyle","FR-1","16:14.54","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Higle-Ralbovsky, Jacob","JR-3","16:16.35","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Robison, Arch","FR-1","16:17.11","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","5000","2015","Outdoor"
"Anderson, Danyon","FR-1","16:19.84","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
"Mulligan, Matt","SO-2","16:20.35","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Cook, Matt","SR-4","16:26.16","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","5000","2015","Outdoor"
"Anderson, Danyon","FR-1","16:26.80","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","5000","2015","Outdoor"
"Barraugh, Collin","FR-1","16:26.87","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
"Higle-Ralbovsky, Jacob","JR-3","16:27.80","Bryan Clay Invitational","Apr 17, 2015","Stag","5000","2015","Outdoor"
"Schein, Steve","JR-3","16:36.44","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","5000","2015","Outdoor"
"Mulligan, Matt","SO-2","16:37.11","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
"Robison, Arch","FR-1","16:38.02","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","5000","2015","Outdoor"
"Higle-Ralbovsky, Jacob","JR-3","17:23.48","SCIAC Multi Dual","Mar 7, 2015","Stag","5000","2015","Outdoor"
