"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Morgan, Keizo","FR-1","1:58.15","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","800","2019","Outdoor"
"Hassman, Evan","SO-2","1:58.29","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Morgan, Keizo","FR-1","1:58.71","SCIAC Dual Redlands","Mar 2, 2019","Stag","800","2019","Outdoor"
"Patterson, Nohl","FR-1","1:59.24","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","1:59.65","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","800","2019","Outdoor"
"Patterson, Nohl","FR-1","2:00.02","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Patterson, Nohl","FR-1","2:00.50","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:01.06","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:01.62","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:02.42","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","800","2019","Outdoor"
"Newton, Brad","JR-3","2:02.76","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","2:02.79","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:02.98","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Newton, Brad","JR-3","2:03.45","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","800","2019","Outdoor"
"Newton, Brad","JR-3","2:04.03","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:04.05","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","800","2019","Outdoor"
"Newton, Brad","JR-3","2:04.56","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:05.02","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:05.85","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","800","2019","Outdoor"
"Patterson, Nohl","FR-1","2:05.86","41st Annual Aztec Open","Mar 21, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","2:06.31","SCIAC Dual Redlands","Mar 2, 2019","Stag","800","2019","Outdoor"
"Gill, Jake","FR-1","2:06.46","SCIAC Dual Redlands","Mar 2, 2019","Stag","800","2019","Outdoor"
"Mountain, Bennett","SO-2","2:07.11","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Newton, Brad","JR-3","2:09.83","SCIAC Dual Redlands","Mar 2, 2019","Stag","800","2019","Outdoor"
"Novitsky, Alexander","JR-3","2:09.96","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Novitsky, Alexander","JR-3","2:11.96","41st Annual Aztec Open","Mar 21, 2019","Stag","800","2019","Outdoor"
"Finley, Cameron","JR-3","2:17.94","SCIAC Dual Redlands","Mar 2, 2019","Stag","800","2019","Outdoor"
