"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Wu, Taia","JR-3","4:59.31","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","1500","2014","Outdoor"
"Lehr, Jen","FR-1","5:00.30","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
"Willian, Caroline","FR-1","5:00.55","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Lehr, Jen","FR-1","5:01.17","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Lehr, Jen","FR-1","5:04.46","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Williams, Tess","SO-2","5:04.80","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Spees, Kaitlyn","JR-3","5:05.65","Ross and Sharon Irwin Meet","Mar 22, 2014","Athena","1500","2014","Outdoor"
"Mow, Rachel","FR-1","5:06.49","Ross and Sharon Irwin Meet","Mar 22, 2014","Athena","1500","2014","Outdoor"
"Willian, Caroline","FR-1","5:06.66","Ross and Sharon Irwin Meet","Mar 22, 2014","Athena","1500","2014","Outdoor"
"Maslan, Nicki","SO-2","5:07.36","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","1500","2014","Outdoor"
"Mostatabi, Sara","JR-3","5:07.65","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Maslan, Nicki","SO-2","5:08.27","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","1500","2014","Outdoor"
"Scott, Amber","FR-1","5:12.03","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","1500","2014","Outdoor"
"Shepard, Anna","FR-1","5:13.11","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Muenzen, Kathleen","FR-1","5:14.81","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Shepard, Anna","FR-1","5:15.97","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Muenzen, Kathleen","FR-1","5:16.70","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Muenzen, Kathleen","FR-1","5:17.53","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","1500","2014","Outdoor"
"Muenzen, Kathleen","FR-1","5:18.05","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
"Shepard, Anna","FR-1","5:19.03","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Shepard, Anna","FR-1","5:22.18","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
"Muenzen, Kathleen","FR-1","5:23.98","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","1500","2014","Outdoor"
"Yao, Tracy","JR-3","5:41.57","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Yao, Tracy","JR-3","5:46.22","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Yao, Tracy","JR-3","5:50.49","Occidental Distance Carnival and Sprints Festival","Mar 14, 2014","Athena","1500","2014","Outdoor"
"Yao, Tracy","JR-3","5:53.78","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Yao, Tracy","JR-3","5:56.61","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","1500","2014","Outdoor"
"Klein, Emma","FR-1","5:58.04","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Snider, Leah","SO-2","6:13.54","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Yao, Tracy","JR-3","6:15.48","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
