"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Lambros, Alexandra","JR-3","19:01.26","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Hartmann, Delaney","SO-2","19:02.36","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Blevins, Morgan","SO-2","19:04.38","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"Palenscar, Olivia","JR-3","19:10.15","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","5000","2019","Outdoor"
"Jones, Dulcie","SO-2","19:15.52","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"McVay, Jackie","SO-2","19:16.92","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Baker, Sam","SO-2","19:17.24","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Clarke, Emily","FR-1","19:17.63","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","5000","2019","Outdoor"
"Palenscar, Olivia","JR-3","19:18.40","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Lambros, Alexandra","JR-3","19:18.94","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","5000","2019","Outdoor"
"Baker, Sam","SO-2","19:24.11","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","5000","2019","Outdoor"
"Lambros, Alexandra","JR-3","19:28.62","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Baker, Sam","SO-2","19:29.12","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Crepeau, Natasha","SO-2","19:29.53","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Gleason, Olivia","SO-2","19:29.64","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"Elliot, Anne","FR-1","19:31.52","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Antolin, Isabelle","FR-1","19:31.78","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Lambros, Alexandra","JR-3","19:31.87","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"Clarke, Emily","FR-1","19:34.30","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Taylor, Chloe","FR-1","19:35.12","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Elliot, Anne","FR-1","19:36.27","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","5000","2019","Outdoor"
"McVay, Jackie","SO-2","19:39.40","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Lambros, Alexandra","JR-3","19:39.46","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","5000","2019","Outdoor"
"Halvorsen, Sarah","SO-2","19:40.36","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","5000","2019","Outdoor"
"Baker, Sam","SO-2","19:47.42","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","5000","2019","Outdoor"
"Antolin, Isabelle","FR-1","19:49.66","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Halvorsen, Sarah","SO-2","19:51.04","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Crepeau, Natasha","SO-2","19:53.40","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Taylor, Chloe","FR-1","19:54.59","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Taylor, Chloe","FR-1","19:56.48","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Baker, Sam","SO-2","20:00.82","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"Crepeau, Natasha","SO-2","20:01.56","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Antolin, Isabelle","FR-1","20:06.48","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
"Liles, Sophia","SO-2","20:06.97","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","5000","2019","Outdoor"
"Antolin, Isabelle","FR-1","20:13.52","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"Taylor, Chloe","FR-1","20:17.38","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","5000","2019","Outdoor"
"Antolin, Isabelle","FR-1","20:18.44","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","5000","2019","Outdoor"
"Elliot, Anne","FR-1","20:20.64","SCIAC Dual Redlands","Mar 2, 2019","Athena","5000","2019","Outdoor"
