"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Lilly, Michelle","SO-2","1.47m","4' 9.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.47m","4' 9.75""","Bryan Clay Invitational","Apr 19, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.45m","4' 9""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.45m","4' 9""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.45m","4' 9""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.45m","4' 9""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.45m","4' 9""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.45m","4' 9""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.45m","4' 9""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.43m","4' 8.25""","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.42m","4' 7.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.42m","4' 7.75""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.42m","4' 7.75""","Redlands Invitational","Mar 16, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.42m","4' 7.75""","Redlands Invitational","Mar 16, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.42m","4' 7.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.42m","4' 7.75""","Claremont Classic","May 3, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.42m","4' 7.75""","Redlands Invitational","Mar 16, 2018","Athena","HJ","2018","Outdoor"
"Otto Cutting, Amelia","SO-2","1.40m","4' 7""","Bryan Clay Invitational","Apr 19, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.40m","4' 7""","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","HJ","2018","Outdoor"
"Lilly, Michelle","SO-2","1.40m","4' 7""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.40m","4' 7""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","HJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","1.37m","4' 6""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","HJ","2018","Outdoor"
"Marsh, Deyana","FR-1","1.33m","4' 4.25""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","HJ","2018","Outdoor"
"Egerter, Aubrey","FR-1","1.33m","4' 4.25""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","HJ","2018","Outdoor"
"Egerter, Aubrey","FR-1","1.30m","4' 3.25""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","HJ","2018","Outdoor"
"Marsh, Deyana","FR-1","1.30m","4' 3.25""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","HJ","2018","Outdoor"
"Marsh, Deyana","FR-1","1.27m","4' 2""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","HJ","2018","Outdoor"
"Egerter, Aubrey","FR-1","1.27m","4' 2""","2018 Redlands Last Chance Qualifier","May 16, 2018","Athena","HJ","2018","Outdoor"
