"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Hobbs, Nicholas","JR-3","35.58m","116' 9""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","35.56m","116' 8""","SCIAC Quad Meet","Apr 6, 2013","Stag","DT","2013","Outdoor"
"Rich, Alex","FR-1","35.52m","116' 6""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","DT","2013","Outdoor"
"Perrella, Sam","SO-2","35.46m","116' 4""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Stag","DT","2013","Outdoor"
"Perrella, Sam","SO-2","35.16m","115' 4""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","34.86m","114' 4""","Redlands Invitational","Mar 15, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","34.76m","114' 0""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","DT","2013","Outdoor"
"Perrella, Sam","SO-2","34.72m","113' 11""","SCIAC Quad Meet","Apr 6, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","34.67m","113' 9""","SCIAC Quad Meet","Apr 6, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","33.41m","109' 7""","SCIAC Quad Meet","Apr 6, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","33.27m","109' 2""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","32.39m","106' 3""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","DT","2013","Outdoor"
"Perrella, Sam","SO-2","32.33m","106' 1""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","DT","2013","Outdoor"
"Hobbs, Nicholas","JR-3","31.72m","104' 1""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","DT","2013","Outdoor"
"Krall, Alex","FR-1","30.99m","101' 8""","Oxy Invitational","May 4, 2013","Stag","DT","2013","Outdoor"
"Krall, Alex","FR-1","30.66m","100' 7""","Oxy Invitational","May 4, 2013","Stag","DT","2013","Outdoor"
"Krall, Alex","FR-1","30.37m","99' 8""","Claremont Classic Multi","May 9, 2013","Stag","DT","2013","Outdoor"
"Krall, Alex","FR-1","30.17m","99' 0""","Oxy Invitational","May 4, 2013","Stag","DT","2013","Outdoor"
"Krall, Alex","FR-1","29.55m","96' 11""","Claremont Classic Multi","May 9, 2013","Stag","DT","2013","Outdoor"
"Krall, Alex","FR-1","29.21m","95' 10""","Oxy Invitational","May 4, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","26.66m","87' 6""","SCIAC Quad Meet","Apr 6, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","24.26m","79' 7""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","23.98m","78' 8""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","22.82m","74' 10""","Redlands Invitational","Mar 15, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","22.42m","73' 7""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","21.78m","71' 5""","Rossi Relays","Feb 23, 2013","Stag","DT","2013","Outdoor"
"Davanzo, Anthony","FR-1","20.22m","66' 4""","UCSD Opening Triangular","Feb 16, 2013","Stag","DT","2013","Outdoor"
